,px,timestamp
37646,1.0,1715876916
62175,1.0,1716508787
62178,1.0021426332167571,1716508814
62180,1.0021420422293374,1716508840
62274,1.0021244665449869,1716512278
62350,1.0021215596021766,1716513845
62610,1.0021246234972807,1716517020
62782,1.0020907091449545,1716521951
62802,1.002090347162462,1716522330
62899,1.002057589254732,1716524452
62943,1.002118721409008,1716525882
62957,1.002164661035212,1716526068
62971,1.0021622418715588,1716526287
63026,1.002162651306578,1716527742
63051,1.0021932187529352,1716528054
63054,1.0022214577719137,1716528149
63063,1.0022018760742735,1716528338
63079,1.0022016724819893,1716528461
63191,1.0021925408041457,1716531051
63271,1.0016623664278175,1716532581
63291,1.0016311807613236,1716532902
63303,0.995045405665089,1716533083
63308,0.9923079404549625,1716533248
63317,0.9917661706679144,1716533580
63329,0.9917720474222328,1716533733
63354,0.9914661694555821,1716534592
63369,0.9954472524406747,1716534848
63389,0.9953960370004201,1716535272
63438,1.0015400935196566,1716536203
63467,1.0019085055405312,1716536704
63474,1.0003504040735538,1716536936
63480,1.0003907128394798,1716537150
63483,1.001948782483155,1716537219
63525,1.0035063683164225,1716538489
63548,1.00338576155467,1716538945
63555,1.0032656810379443,1716539013
63587,1.0008753888764121,1716539790
63590,1.0009945890463592,1716539875
63651,1.0008599959631421,1716541476
63710,0.9813354495330622,1716543614
63753,0.9812193414909562,1716545266
63767,0.9866538877177592,1716545767
63768,0.9951965118534802,1716545831
63775,0.9957808221587944,1716545978
63782,0.9961388180253912,1716546089
63796,0.9932143533623522,1716546261
63805,0.9937980778279228,1716546316
63807,0.9938595014052439,1716546328
63868,0.9922028660810163,1716548217
63885,0.9910580362160513,1716549176
63886,0.9898250571771778,1716549207
63937,0.9898256437654884,1716550802
63943,0.9918702105287396,1716550879
63983,0.9938542609880543,1716552472
64088,0.9939489165095691,1716556104
64108,0.9939498576416868,1716556370
64238,0.9944204795069939,1716560105
64246,0.9942215146875195,1716560370
64297,0.9939499083222139,1716562465
64373,0.9939734367705623,1716564024
65126,0.9941360087777298,1716582970
65230,0.9941562137225227,1716585990
65502,0.9941562137225227,1716595026
