,px,timestamp
34891,1.0,1715796440
39699,1.0,1715903964
39747,1.0062154371016194,1715904454
39762,1.006215690935934,1715904535
39873,1.006245988140186,1715905131
39901,1.0054245336982586,1715905297
39981,1.0056936059373605,1715905575
39995,1.005742821259343,1715905658
39999,1.005754746831308,1715905713
40003,1.0057606921140372,1715905757
40190,1.0057762792174807,1715908000
40193,1.0057203242956008,1715908033
40319,1.0056496912362765,1715909523
40344,1.005659932348552,1715909677
40377,1.0056500337628893,1715910199
40851,1.0056682952314915,1715930401
41060,1.0056708389743214,1715941002
41076,1.0057436814510594,1715941795
41148,1.005841663413901,1715943512
41166,1.0058466805083668,1715943793
41168,1.0058469866236726,1715943808
41169,1.0058783833126985,1715943827
41170,1.0059097804917276,1715943841
41173,1.0059254792649939,1715943862
41189,1.0059253562866022,1715943994
41198,1.005909564617797,1715944286
41322,1.0066458237857054,1715948128
41377,1.0066526884505191,1715948780
41378,1.0066900318905525,1715948793
41404,1.0067069803214919,1715949005
41428,1.0068727134103548,1715949436
41435,1.0069141488139939,1715949563
41477,1.0071335262844765,1715951922
41632,1.0071917497467535,1715955036
41636,1.0071917628670066,1715955061
41972,1.0071200059042569,1715961374
41979,1.0071213031948933,1715961472
42014,1.0071232176220082,1715962508
42052,1.007143848425842,1715963309
42252,1.0071474902960935,1715968948
42432,1.0071543706667623,1715971144
42500,1.0071549826156598,1715972151
42508,1.0071550650171663,1715972215
42566,1.0071938822065687,1715973000
42572,1.0072014998790673,1715973053
42611,1.007216663456921,1715973664
42651,1.006165085983098,1715974371
42678,1.0061434769470603,1715974812
42696,1.0061449081504483,1715974936
42766,1.0061720667792489,1715975728
42921,1.0061581687727612,1715977895
42923,1.0061512198775002,1715977918
42960,1.006137322302939,1715978250
42962,1.006151135008202,1715978270
42964,1.0061580413963884,1715978287
43017,1.006152544875128,1715978697
43181,1.006166044010366,1715980048
43207,1.006170183210487,1715980179
43268,1.0061645862834323,1715980703
43427,1.005472455655806,1715982629
43435,1.0054481309442163,1715982688
43436,1.0054400229031766,1715982697
43449,1.0054146876353267,1715982811
43454,1.0049746133945618,1715982907
43468,1.0049305778641107,1715982974
43491,1.0049314822924513,1715983232
43527,1.0049468045161514,1715983787
43528,1.004823631212537,1715983791
43555,1.0048171031531075,1715983967
43564,1.0048167797291292,1715984024
43566,1.0048125245136497,1715984031
43687,1.00467945884209,1715985822
43696,1.0046802387253924,1715986062
43734,1.004672411620013,1715986941
43735,1.0046700635062356,1715986975
43814,1.0046713135601746,1715987970
43816,1.0046734189159348,1715987993
43826,1.0046729476753438,1715988181
43835,1.0046739622574037,1715988467
43909,1.0046803842297847,1715989956
43924,1.0046803842297847,1715990219
