,px,timestamp
34891,1.0,1715796440
35434,1.0,1715817539
35446,1.0001538645592045,1715818065
35492,1.0001680368135109,1715820902
35665,1.0001822091682278,1715827338
35818,1.0004656773487124,1715832089
35880,1.0005836226050182,1715833090
35894,1.000581424162791,1715833404
35935,1.0025669408090612,1715834033
35991,1.0042813357610503,1715835002
36002,1.0044762460389898,1715835091
36005,1.0044749407586437,1715835120
36027,1.0043069845261325,1715835355
36031,1.0055936654273179,1715835388
36037,1.00559945735303,1715835405
36052,1.0066293981006862,1715835562
36090,1.0066197222255626,1715835837
36106,1.0066148843403162,1715835906
36116,1.0066130459530678,1715835959
36126,1.007526406684342,1715836110
36159,1.0075264081128608,1715836497
36281,1.007621295875133,1715838436
36299,1.0074821780171603,1715838751
36327,1.0074781592843747,1715839202
36459,1.0074824101244788,1715840979
36501,1.007553072338839,1715841914
36504,1.007529265850741,1715842022
36524,1.0075245092975766,1715842378
36532,1.0075149962922982,1715842522
36541,1.0075133881775176,1715842730
36546,1.0075157486723807,1715842818
36589,1.007626754048486,1715843773
36591,1.007659824448571,1715843808
36604,1.007649303672215,1715843885
36672,1.0076525944778885,1715845752
36769,1.007779297892205,1715847781
36773,1.0077471862117724,1715847855
36896,1.0083272786318844,1715850663
36914,1.0083472655564008,1715850837
36923,1.0083295733078979,1715850997
36929,1.0083234401037737,1715851177
36948,1.0083376151801375,1715851762
36949,1.0083517903561376,1715851806
37183,1.008351751169449,1715862018
37236,1.0083373052641815,1715864316
37429,1.0083817973923994,1715871432
37445,1.0087061349128952,1715871852
37455,1.0087555399058097,1715871952
37461,1.0087803063084007,1715872188
37474,1.0087902129545632,1715872582
37516,1.0088283337852118,1715873824
37601,1.0092333494479342,1715875979
37728,1.0092395952349154,1715878155
37759,1.009233354793631,1715878575
38105,1.0090945492166017,1715884250
38124,1.0089187184678936,1715884525
38172,1.0089400221204599,1715885680
38217,1.009007684954073,1715886036
38259,1.0090027187879718,1715886489
38280,1.0090142873518257,1715886901
38284,1.0090258559819976,1715886941
38368,1.0090449942380821,1715888321
38460,1.0090830932597699,1715889398
38480,1.016197194565277,1715889786
38545,1.0162252069871534,1715890327
38546,1.0162841817689012,1715890346
38578,1.0162800220411,1715890804
38606,1.016422509883318,1715891056
38642,1.0169817887546626,1715891404
38653,1.0170695875590086,1715891501
38680,1.0170382770374797,1715891695
38698,1.0170324458005175,1715891811
38807,1.0170319773891112,1715892724
38845,1.0170325881193605,1715893561
38877,1.0170319759963964,1715893952
38906,1.0170892327544276,1715894546
39065,1.017122742585864,1715896752
39067,1.01711603062405,1715896767
39077,1.017587397265187,1715896876
39080,1.0175859345707758,1715896922
39092,1.0176666404685166,1715896982
39108,1.0175012981372737,1715897108
39117,1.0175056958621769,1715897184
39169,1.0175712105182828,1715898097
39376,1.0147891070103228,1715902022
39378,1.0105498395056345,1715902077
39478,1.010461204743242,1715902495
39557,1.0079171325127632,1715902623
39582,1.007763419207325,1715902728
39593,1.0081624399628757,1715902867
39600,1.0063414323220201,1715902898
39607,1.0060524096019972,1715903022
39642,1.0061791753856388,1715903260
39699,1.0061791753856388,1715903964
