,px,timestamp
50537,1.0,1716250807
57600,1.0,1716422398
57613,1.0100515736221907,1716422545
57701,1.0101336442424713,1716423243
57703,1.010049662093716,1716423248
57716,1.0100894951543395,1716423298
57717,1.0100496620932748,1716423302
57736,1.0100568795268055,1716423381
57755,1.0100928887470364,1716423443
57759,1.0100496620933086,1716423449
57764,1.01010101538896,1716423466
57765,1.0100496620933899,1716423469
57795,1.0100993737061348,1716423647
57796,1.0100496620933739,1716423652
57830,1.010095331449454,1716423778
57831,1.0100496620933332,1716423784
57834,1.0100783446526322,1716423818
57839,1.0101070276191773,1716423840
57840,1.01004966209345,1716423845
57853,1.022177988827735,1716423891
57854,1.0100496622130781,1716423896
57863,1.0101151442560155,1716423931
57864,1.0100496620935313,1716423935
57873,1.010136621218736,1716423978
57874,1.010049662093746,1716423984
57878,1.0100673486462655,1716424005
57942,1.011537101087894,1716424425
57943,1.0100496620957642,1716424429
57958,1.0100550015129937,1716424556
57960,1.010062354192347,1716424566
57987,1.0100695635512997,1716424886
58051,1.0100783533771924,1716425698
58058,1.0100811438061086,1716425725
58086,1.0100804394773182,1716425851
58272,1.010084339818404,1716427024
58275,1.0100982834275196,1716427036
58344,1.0100987521496292,1716427815
58351,1.0101042727839435,1716427848
58372,1.0102648335216409,1716427956
58374,1.010049662094274,1716427961
58391,1.0100699646795073,1716428212
58402,1.0100902506894838,1716428582
58421,1.0100955653716055,1716428774
58430,1.010122080370164,1716429031
58438,1.0101333454395232,1716429105
58439,1.0100496620937134,1716429110
58477,1.0100599462117847,1716429497
58562,1.0100796309064377,1716430147
58589,1.0100811719886664,1716430568
58609,1.0100967523960231,1716430775
58665,1.0101496116453956,1716431117
58669,1.010049662093876,1716431126
58831,1.0100607101249965,1716432547
58849,1.0100612931086375,1716432905
58892,1.0100642080730078,1716433406
58953,1.010069978361341,1716433988
58974,1.0100760998025324,1716434108
58978,1.0100825578829056,1716434200
59006,1.0100868886749772,1716434432
59036,1.0100773166484773,1716434694
59113,1.0100865369996348,1716435458
59263,1.0100947058879524,1716438708
59427,1.0100961095260945,1716442289
59485,1.0100958830686693,1716443122
59487,1.0100954678969216,1716443133
59491,1.0100950149825796,1716443185
59580,1.0100959351075918,1716445873
59654,1.0100813042850574,1716447386
59805,1.0100925890934835,1716449469
59918,1.0100878028088343,1716450866
60023,1.0100847013727268,1716452303
60036,1.01008826748488,1716452458
60059,1.0100971379377583,1716452934
60061,1.010094070564332,1716452961
60067,1.010097277555305,1716453061
60085,1.0100946177941053,1716453400
60090,1.0100920026256504,1716453428
60094,1.0100917379811618,1716453467
60217,1.0100939179216806,1716457646
60248,1.0100971063593724,1716458386
60271,1.0101249193293873,1716458756
60310,1.0101270841267542,1716459404
60353,1.0101375753029023,1716460718
60354,1.0100496620937554,1716460723
60364,1.0100783662086381,1716460992
60378,1.0100730413935162,1716461255
60398,1.0100734338122845,1716461493
60506,1.0100734588827196,1716463478
60902,1.0100751302322077,1716473255
61239,1.0100756893535314,1716485642
61260,1.0100756644343152,1716486237
61386,1.0100767061275635,1716490472
61404,1.0100756749547832,1716491004
61408,1.0100756783578735,1716491137
61411,1.0100757649819894,1716491687
61484,1.0100739831024976,1716493552
61505,1.0101128512120585,1716494433
61617,1.0101113025247586,1716497228
61673,1.0101108126921363,1716497894
61699,1.0101106755423817,1716498118
61722,1.0101111031183692,1716498411
61760,1.0101110648009175,1716498910
62066,1.0101264363475875,1716505353
62067,1.0100496620936443,1716505358
62112,1.0100328822740863,1716506882
62175,1.0100328822740863,1716508787
