,px,timestamp
50537,1.0,1716250807
62175,1.0,1716508787
62715,1.0100302395165064,1716519706
63174,1.0100300132690485,1716530606
63621,1.0100320382182604,1716540395
63628,1.0100316862637087,1716540520
63630,1.01003149109876,1716540564
63808,1.0100325577969804,1716546329
63891,1.0100344748763426,1716549361
63901,1.0100339932365752,1716549475
63902,1.0100337191272815,1716549498
64075,1.01003241206688,1716555742
64121,1.0100320880432843,1716556707
64138,1.0100320898435375,1716557584
64181,1.0100329839085709,1716558676
64188,1.0100331888105685,1716558741
64196,1.0100313182582392,1716558848
64197,1.0100275771691685,1716558858
64204,1.0100242049313708,1716558919
64230,1.0100230326195732,1716559426
64231,1.0100211159347428,1716559451
64282,1.0100211178324086,1716561700
64363,1.0100249131670627,1716563863
64365,1.0100289931597688,1716563901
64603,1.01002798013038,1716571892
64691,1.0100279819632991,1716574158
64738,1.009993198158113,1716574835
64783,1.0100164394978999,1716575557
64800,1.0100148161361222,1716576039
64951,1.010022895978254,1716577348
64973,1.010021587847677,1716577548
65105,1.0100213764756312,1716582109
65215,1.0100213709102053,1716585581
65221,1.0100212895593979,1716585628
65337,1.010021556343875,1716588583
65502,1.010021556343875,1716595026
