,px,timestamp
37816,2949.3199999999997,1715879570
62175,2949.3199999999997,1716508787
62181,1.2357616747553917,1716509065
62196,1.5744412234523706,1716509942
62209,1.5764373717307336,1716510553
62232,1.6270534389684752,1716511379
62252,1.6269271946958195,1716511561
62273,1.6248014103412258,1716512273
62327,1.6331367172297508,1716513599
62435,1.632829954347691,1716514894
62447,1.6327542368193504,1716514989
62451,1.626092567282118,1716515024
62489,1.6220325747494195,1716515329
62508,1.6221788542277247,1716515700
62511,1.6181336833139848,1716515802
62512,1.6161167696076424,1716515835
62523,1.6110909524820507,1716515954
62625,1.6105623752258067,1716517248
62629,1.6105887227481956,1716517332
62635,1.6097871429362052,1716517379
62688,1.6103140074943882,1716518822
62715,1.6136342221405187,1716519706
62717,1.6121274881716943,1716519733
62763,1.6121559660870977,1716521208
62826,1.6192865395963707,1716523069
62877,1.6193355178788906,1716524166
62902,1.6205602156718817,1716524556
62919,1.6211297716658037,1716524892
62934,1.62113404448107,1716525697
62938,1.6211383461504703,1716525736
62953,1.621353436897174,1716526040
62978,1.6224882641225562,1716526393
62991,1.6223272834652807,1716526652
63003,1.6223364675465703,1716526914
63019,1.6224563700544399,1716527529
63026,1.6223241359647198,1716527742
63072,1.6175161857360703,1716528396
63090,1.6174397228780633,1716528561
63093,1.611066925384017,1716528597
63108,1.6110334840454725,1716528761
63130,1.6082440754487601,1716529157
63180,1.6081897714420443,1716530710
63192,1.6082735686083387,1716531077
63213,1.6065691720190391,1716531633
63275,1.6065778766143421,1716532589
63329,1.6065612442394026,1716533733
63392,1.6066482910388222,1716535362
63480,1.6066256695850114,1716537150
63521,1.5520399628963184,1716538231
63567,1.552090961559064,1716539269
63569,1.5534176203208967,1716539300
63601,1.5540748195875793,1716540037
63726,1.554071439166316,1716544751
63732,1.554911868697376,1716544832
63734,1.5547393552592237,1716544850
63799,1.553911213744183,1716546269
63808,1.553083733724999,1716546329
63839,1.554863326438086,1716546676
63851,1.5567329894990478,1716547058
64019,1.5611065652618048,1716553912
64021,1.56324434573542,1716554075
64024,1.5632313059683196,1716554161
64025,1.5669411670776696,1716554196
64027,1.5707822153167417,1716554272
64028,1.5813054467975303,1716554352
64029,1.581287130057964,1716554361
64041,1.581091821657643,1716554922
64050,1.5818614288762372,1716555052
64093,1.581635149700496,1716556137
64110,1.5817191925411764,1716556384
64154,1.5795334317363585,1716558112
64155,1.5783314816606455,1716558165
64156,1.5780020168648319,1716558242
64220,1.5782460349672478,1716559187
64233,1.5790112274558636,1716560002
64248,1.5789559398094797,1716560426
64264,1.556788472901276,1716560887
64269,1.5577320661480911,1716561081
64271,1.5577275658925078,1716561325
64296,1.5572792655218899,1716562449
64298,1.5577852213481347,1716562476
64301,1.558797379536098,1716562519
64314,1.5592767549400093,1716562685
64320,1.56022542779075,1716562818
64328,1.561154228327537,1716562960
64407,1.5611445374425008,1716564605
64428,1.5608988154601122,1716564960
64440,1.560775976223765,1716565692
64444,1.560653151487606,1716565850
64454,1.5625499660824713,1716566085
64461,1.5591552365114236,1716566336
64462,1.5581389747433076,1716566356
64474,1.558141299635022,1716566571
64481,1.5594984297991872,1716566665
64486,1.5594884276791208,1716566761
64514,1.559491262007802,1716567155
64597,1.559998547188914,1716571833
64603,1.5605057188662392,1716571892
64625,1.5605105590580943,1716572593
64630,1.5604074117173359,1716572654
64643,1.5590379655482058,1716573150
64662,1.5585299667149057,1716573683
64663,1.5581683599173697,1716573707
64685,1.5575282433216873,1716574049
64699,1.5566753679386967,1716574352
64748,1.5694577644380616,1716574947
64758,1.5713861293414826,1716575089
64844,1.571390810930512,1716576434
64928,1.5714971124002142,1716577168
64939,1.557242195654531,1716577242
64997,1.557067868920735,1716577884
65077,1.5555167604520155,1716581135
65080,1.5545412113699568,1716581256
65087,1.5544073135798466,1716581537
65166,1.550121195429645,1716583969
65191,1.5497953256429955,1716584981
65215,1.5498023897955258,1716585581
65230,1.5460586409876584,1716585990
65234,1.5460487541405739,1716586162
65244,1.536102756395967,1716586571
65262,1.5358658997606764,1716586994
65275,1.535875855460848,1716587400
65312,1.5359005131329533,1716588060
65316,1.532593051248067,1716588115
65323,1.5325744293749057,1716588160
65333,1.5322610117542208,1716588360
65372,1.529372460230498,1716590240
65477,1.5293938779706724,1716594264
65502,1.5293938779706724,1716595026
