,px,timestamp
37816,2949.3199999999997,1715879570
57600,2949.3199999999997,1716422398
57603,1.5947235230055337,1716422411
57747,1.594761241186418,1716423403
57762,1.5948333501489347,1716423459
57789,1.5948364673315047,1716423602
57824,1.5948412137095147,1716423744
57856,1.5927453533048301,1716423905
57868,1.5927363831137706,1716423960
57906,1.592313040911433,1716424143
57939,1.5915991929194861,1716424382
57959,1.5915943236107148,1716424561
58115,1.5916569865187673,1716426020
58117,1.5917168385360003,1716426029
58238,1.5913344017400717,1716426840
58253,1.5911241202496658,1716426947
58272,1.5909727927713175,1716427024
58286,1.5916656839324843,1716427160
58302,1.6902527953196862,1716427266
58338,1.6901965327374904,1716427761
58355,1.6800445035448224,1716427867
58373,1.680037712997011,1716427960
58377,1.6800820029590176,1716428025
58391,1.678693214247301,1716428212
58402,1.6773061468240873,1716428582
58426,1.6716284642892794,1716428982
58438,1.6702498401654842,1716429105
58477,1.6687787681008313,1716429497
58497,1.6634457655879624,1716429711
58503,1.6634234056916364,1716429761
58522,1.6292930628839,1716429869
58526,1.630109552812336,1716429896
58537,1.6300462163519862,1716429960
58568,1.6295672529242382,1716430225
58603,1.6125262841599226,1716430718
58607,1.6121995911418625,1716430761
58628,1.5888114302482725,1716430865
58645,1.5886607140082174,1716430960
58763,1.5886639669112044,1716431779
58769,1.5867540066821875,1716431802
58795,1.5867561511292767,1716432076
58802,1.584849630478539,1716432112
58825,1.5863842929786396,1716432392
58827,1.586388677745491,1716432442
58831,1.5860299349859361,1716432547
58842,1.5857168567221192,1716432716
58886,1.5855019605303857,1716433371
58913,1.58713864095063,1716433651
58926,1.5855177641718896,1716433816
58957,1.5831383881118541,1716434016
58978,1.5807180291926668,1716434200
59004,1.5783494453084155,1716434414
59017,1.5782823000690533,1716434560
59044,1.578232437550832,1716434766
59047,1.5782423800740943,1716434805
59055,1.5782778864306677,1716434947
59073,1.5782872424981373,1716435090
59099,1.5732525600561449,1716435279
59113,1.5694923409520276,1716435458
59130,1.5690279664510958,1716435610
59205,1.5690309922919465,1716437272
59258,1.5657557001730735,1716438557
59263,1.5633661035392885,1716438708
59302,1.5633929509020057,1716439461
59316,1.5654758067192684,1716439730
59336,1.5654761068196736,1716440115
59339,1.5655048021890885,1716440131
59426,1.5645523444687681,1716442231
59427,1.5640859574626342,1716442289
59434,1.5626644853567382,1716442545
59575,1.56006348121706,1716445713
59586,1.5600765411299047,1716446017
59597,1.5601549017549312,1716446292
59614,1.560093404113473,1716446561
59727,1.5600925411966768,1716448460
59843,1.5567100306503685,1716449963
60024,1.5525468052353164,1716452379
60026,1.5528114390450467,1716452384
60036,1.550716634399104,1716452458
60041,1.550652352845437,1716452563
60062,1.5477478389773363,1716452981
60067,1.545692693726276,1716453061
60070,1.5424714402811543,1716453169
60150,1.5424735832450958,1716455759
60154,1.542440299663652,1716455827
60166,1.5424383326016085,1716456076
60215,1.5396645291027142,1716457558
60217,1.5379456158995537,1716457646
60219,1.536264453448307,1716457733
60221,1.5361941761802924,1716457761
60243,1.5334373296956199,1716458211
60248,1.5308324202214851,1716458386
60256,1.5285225134030713,1716458533
60259,1.527023876467891,1716458624
60272,1.5270499192325684,1716458784
60297,1.5243618582063754,1716459296
60305,1.5215571552698877,1716459342
60306,1.5214809568504406,1716459360
60310,1.5191582381416673,1716459404
60316,1.516429923418557,1716459576
60320,1.5134969631036916,1716459651
60362,1.5134957560894893,1716460887
60375,1.513486731411287,1716461247
60379,1.513473785612997,1716461311
60415,1.5131934837998506,1716461626
60456,1.5131901324239883,1716462207
60541,1.513789391228872,1716464112
60578,1.514458992613676,1716465185
60600,1.5144592385566715,1716465767
60635,1.514463654692108,1716466499
60647,1.514468818679614,1716466768
60700,1.5143286097115423,1716468146
60806,1.5155510832876875,1716470515
60809,1.5155496761720688,1716470541
60810,1.51554826905841,1716470583
60817,1.5155490827454803,1716470728
60931,1.5155511489838551,1716474111
60973,1.5660918306388258,1716475440
61001,1.5660724881525774,1716476981
61169,1.566170852158965,1716482701
61215,1.5661723152291769,1716484460
61234,1.565204642296427,1716485467
61239,1.5645084729929317,1716485642
61324,1.5645377034543113,1716487626
61340,1.5584199562703933,1716488258
61362,1.5602425915801406,1716489096
61380,1.5599777065416995,1716489996
61639,1.5599776103298653,1716497631
61702,1.5565344088360438,1716498143
61707,1.5565033186163755,1716498161
61740,1.5626144684874195,1716498701
62091,1.5641694062170846,1716505643
62166,1.5688575014054778,1716508619
62170,1.5688482628743663,1716508760
62175,1.5688482628743663,1716508787
