,px,timestamp
35434,1.0,1715817539
35809,0.17911548634812288,1715832006
35971,0.1754810040405341,1715834705
36046,0.17541551530792046,1715835540
36180,0.17897333801670204,1715836810
36245,0.18231847504754714,1715838173
36330,0.1823504338177525,1715839224
36373,0.18157576593232472,1715839560
36459,0.18115361314920453,1715840979
37238,0.18039995316951496,1715864383
37262,0.17857796362249895,1715865133
37264,0.17506692916821612,1715865191
37374,0.17445989118480634,1715869534
37390,0.17446795212716376,1715870252
37537,0.17443182005851857,1715874486
37558,0.1746326319329295,1715875045
37564,0.17452998391079025,1715875119
37586,0.17447088485801596,1715875740
37701,0.1749663106248823,1715877796
37703,0.1747236793167349,1715877850
37839,0.17466525139521644,1715880101
37863,0.17464238373791538,1715880386
37878,0.17463103199550967,1715880494
37891,0.17459907073283962,1715880816
37902,0.1745711051236182,1715881115
37919,0.17456009134006434,1715881281
37934,0.174527200594547,1715881650
37946,0.17450917144279687,1715881836
37972,0.1744644388442059,1715882245
37990,0.17444687618423696,1715882524
37999,0.17442936241206558,1715882691
38016,0.17437741371334248,1715883241
38053,0.1743435796870182,1715883727
38085,0.1743103884955848,1715884076
38188,0.17417932233276984,1715885836
38264,0.17415152171490067,1715886587
38277,0.17367274221335507,1715886743
38288,0.17318608652896997,1715887038
38304,0.17268358217981636,1715887298
38359,0.17245697723420103,1715888121
38394,0.17240669719019855,1715888650
38403,0.1723001978256645,1715888714
38442,0.17226227551585044,1715889262
38482,0.16439471509251605,1715889818
38500,0.16631498552017923,1715890006
38503,0.15245674111966173,1715890026
38512,0.15554533544939336,1715890060
38536,0.15387274781151677,1715890257
38538,0.15249944724490969,1715890287
38605,0.15243170989042384,1715891049
38615,0.15232152046781483,1715891116
38647,0.15231198927174228,1715891416
38672,0.15229822356778824,1715891637
38690,0.15228771664193633,1715891763
38712,0.15228238954955103,1715891902
38727,0.15185084867062681,1715892006
38736,0.15184299460651718,1715892098
38757,0.15183896122592075,1715892277
38768,0.15183109787268398,1715892402
38776,0.15150421713814907,1715892446
38816,0.15148810879702013,1715893023
38839,0.1514820225365959,1715893467
38844,0.1514062278305232,1715893557
38869,0.15140038846294832,1715893847
38936,0.15129674469688992,1715895308
38968,0.15126201923311255,1715895747
39065,0.15090904748728035,1715896752
39117,0.15085547589827134,1715897184
39118,0.15102670461312107,1715897223
39163,0.1510200076874752,1715898043
39193,0.151016675083369,1715898406
39247,0.15091242800561344,1715899282
39255,0.15090221161139797,1715899363
39289,0.15089714296379045,1715899950
39314,0.15127624609104048,1715900493
39320,0.1512457806369958,1715900686
39339,0.15123092916429448,1715900787
39358,0.15120651597898124,1715901612
39402,0.1506987800149732,1715902330
39612,0.15065638923176783,1715903051
39671,0.15062360100028538,1715903553
39699,0.15062360100028538,1715903964
