,px,timestamp
37816,2949.3199999999997,1715879570
48799,2949.3199999999997,1716162906
48809,2932.6749009515147,1716164021
48826,2931.0638128821033,1716164709
48827,2929.454052044014,1716164741
49074,2930.046306387176,1716180944
49109,2935.9375446468453,1716183073
49137,2936.943948398855,1716185305
49175,2784.135534680282,1716187696
49213,2785.2697119537756,1716189640
49221,2786.348502873491,1716190110
49243,2786.1571484261117,1716191559
49254,2800.3069476727005,1716191810
49278,2798.3799019578973,1716193350
49318,2799.5263898148064,1716195192
49342,2799.3510196887773,1716196432
49344,2802.9853155567794,1716196476
49347,2802.881489814178,1716196540
49356,2912.182604937806,1716196709
49393,2912.147026985231,1716198131
49459,2913.513766117975,1716201048
49500,2884.0699344309432,1716204166
49505,2883.36474653143,1716204738
49573,2884.4337749479155,1716209076
49613,2864.383182764414,1716210390
49616,2844.540933056208,1716210562
49634,2844.5586877092287,1716211067
49688,2844.559434977389,1716213150
49746,3057.0699655985004,1716215433
49758,3061.389229396306,1716215958
49782,3061.3979759468057,1716217668
49804,3062.2543279012402,1716218711
49888,3066.62933375526,1716223607
49893,3075.4729671570904,1716223668
49939,3075.6273798365933,1716225159
49974,3078.2742551887236,1716227491
50025,3079.2919084204696,1716230939
50123,3080.4387615434357,1716234986
50179,3332.4761476418003,1716236677
50210,3332.47886114281,1716237226
50256,3333.686635231002,1716238588
50275,3318.213739126693,1716239548
50286,3318.625965841729,1716239837
50361,3319.8632611656403,1716242591
50418,4833.572602838983,1716244888
50439,4269.479480812063,1716245901
50473,3572.201881220698,1716247193
50490,3712.783686858268,1716247734
50502,3639.9917973756424,1716248508
50523,3639.9917973756424,1716249495
