,px,timestamp
37816,2949.3199999999997,1715879570
39699,2949.3199999999997,1715903964
39750,3510.044067169682,1715904480
39819,3698.873806264722,1715904799
39830,3888.666886979521,1715904853
40041,3730.6575966708438,1715906496
40091,3709.765655554715,1715907099
40144,3633.971972885447,1715907576
40211,3440.3698259652674,1715908193
40219,3316.0811491985146,1715908320
40237,3198.4506675648718,1715908550
40370,3038.1884668104453,1715910138
40381,2962.5370657151343,1715910292
40555,2623.5488778277077,1715916128
40562,2670.920837945121,1715916213
40573,2914.1386336898995,1715916382
40696,2774.5223716097394,1715923069
40698,2638.333214235017,1715923420
40705,2782.1187709344536,1715923546
40807,2779.6829564630452,1715929029
40864,2877.616797397421,1715930746
40964,2876.1960461316107,1715935657
40995,2962.022149113987,1715937341
41002,2604.663286605508,1715937649
41003,2747.5406247727424,1715937691
41005,2426.313313883428,1715937717
41006,2564.2787366737475,1715937755
41012,2611.1149436248825,1715937854
41111,2622.018120109042,1715942287
41158,2603.57325354833,1715943699
41186,2698.3812789524823,1715943956
41249,2963.9152961515965,1715945420
41320,2601.5219176036276,1715948113
41325,2506.471091577863,1715948186
41351,2646.6657175752607,1715948599
41353,2790.675140667285,1715948622
41410,2849.403026870488,1715949081
41518,2794.2012167071193,1715953362
42033,2821.1850890799324,1715962837
42041,2828.5254723021517,1715963080
42073,2570.608156378694,1715963790
42165,2712.56089420137,1715967683
42270,2957.6261174494457,1715969101
42326,3161.3078902371576,1715969609
42407,3003.7944315419822,1715970772
42421,3157.0878682189764,1715971017
42487,3022.707399531461,1715972010
42564,3112.4157194160744,1715972982
42586,3118.3410710036296,1715973117
42792,3086.5206814073777,1715976147
42813,3024.323859288114,1715976271
42862,2919.9136456356987,1715977212
42905,3198.736232919442,1715977645
42912,3038.452839969205,1715977788
43029,2872.833028310909,1715978801
43032,3022.789574709513,1715978869
43039,3215.270905557636,1715978961
43040,3149.1627828921887,1715978970
43105,3201.0433548107385,1715979705
43108,3103.2905416546982,1715979713
43132,3163.075302783774,1715979825
43180,3346.2796239719823,1715980037
43187,2819.1923549626895,1715980104
43196,2883.562101061961,1715980137
43236,3148.4562172678284,1715980274
43259,3053.0842177081026,1715980521
43345,2947.1941887322023,1715981439
43347,2889.140754375778,1715981498
43384,3148.599751247154,1715981981
43396,3068.8141642113515,1715982230
43501,3103.9229894720165,1715983458
43561,3118.173621172461,1715984009
43572,3169.7993433953316,1715984084
43620,3042.325692675792,1715984834
43754,3043.5700433941283,1715987177
43783,3161.519710355626,1715987329
43795,3199.081770181271,1715987501
43835,3117.3821401126115,1715988467
43852,3123.104955074421,1715988735
43860,3069.176395431274,1715988947
43924,3069.176395431274,1715990219
