,px,timestamp
57600,1.0,1716422398
57603,0.11762390849692025,1716422411
57613,0.11762375000911701,1716422545
57615,0.1176236161866018,1716422574
57616,0.11762273415964616,1716422595
57626,0.11762268890726246,1716422702
57641,0.11762252956540256,1716422854
57642,0.11762151579378978,1716422866
57646,0.117615758709323,1716422913
57670,0.11759859863468067,1716423116
57679,0.11773931522685223,1716423154
57706,0.11792594109417548,1716423258
57711,0.11792601414358066,1716423286
57712,0.11792727285957591,1716423290
57806,0.11812481017704143,1716423674
57822,0.11811110913083041,1716423732
57906,0.1181214913471596,1716424143
57953,0.11812077789462219,1716424505
57976,0.11808552921456104,1716424736
58028,0.11822918071292367,1716425357
58050,0.11820910167127036,1716425688
58109,0.1188239287886844,1716425968
58123,0.12010156262524847,1716426048
58142,0.12213101283955945,1716426113
58194,0.12210778411104332,1716426515
58209,0.12199766420559312,1716426578
58237,0.12186337823576221,1716426803
58240,0.12167660450197675,1716426846
58252,0.12159369414710747,1716426946
58263,0.1214050400474687,1716426976
58284,0.12165206421553881,1716427120
58329,0.12152912087442079,1716427662
58344,0.12152606679534406,1716427815
58353,0.12151686978662941,1716427855
58372,0.121032667973406,1716427956
58389,0.12107960688657395,1716428114
58416,0.12084798671050909,1716428722
58417,0.12061703051873363,1716428730
58441,0.12081360951629301,1716429140
58463,0.12133860269039592,1716429336
58495,0.12132731174904104,1716429633
58501,0.12141591393783963,1716429745
58524,0.12158071979227517,1716429887
58538,0.12062432379626943,1716429969
58571,0.12028133155761575,1716430302
58606,0.12028015840305256,1716430736
58619,0.12040666819734226,1716430821
58685,0.12068751380482769,1716431231
58722,0.12069189695486278,1716431517
58725,0.1206748715318075,1716431554
58745,0.12091010296428187,1716431698
58769,0.12092941258335198,1716431802
58779,0.12093796223789911,1716431864
58781,0.12094180018475763,1716431943
58783,0.12096313889641691,1716431983
58788,0.12117792602849772,1716432063
58890,0.12145815077130839,1716433386
58944,0.12167392849191663,1716433935
58977,0.12197093554296319,1716434164
59051,0.12194822445309678,1716434886
59082,0.12332546497614792,1716435147
59096,0.13357286940934002,1716435255
59110,0.13500721808065044,1716435430
59116,0.1349135529673012,1716435526
59125,0.13476387406933193,1716435602
59143,0.13494296121743524,1716435662
59147,0.13485906087012084,1716435726
59155,0.1348301657323074,1716435777
59161,0.1348192076908524,1716435873
59165,0.13481168929632215,1716435915
59221,0.13456556747937704,1716437468
59236,0.1345286525029211,1716437586
59316,0.1344204538618003,1716439730
59336,0.13442043985869942,1716440115
59378,0.13438535413192926,1716441056
59381,0.13438751186182862,1716441065
59431,0.1343790698063366,1716442403
59442,0.13437002850823226,1716442756
59443,0.13436098812257272,1716442772
59446,0.1343854379071945,1716442802
59553,0.1343816375850913,1716445020
59580,0.13436505115536543,1716445873
59610,0.13437836337311826,1716446532
59642,0.13502903916785788,1716447171
59643,0.13528974951185893,1716447218
59649,0.13552374721987523,1716447265
59652,0.1392609166523315,1716447353
59663,0.14023062161429742,1716447550
59673,0.1436616315247872,1716447647
59685,0.14349420881320046,1716447873
59686,0.14349347597832768,1716447874
59695,0.14316442533119814,1716447949
59704,0.1431587525636351,1716448251
59709,0.14363810784656103,1716448351
59727,0.14363837669213145,1716448460
59760,0.14434376929819598,1716448859
59767,0.14467485877032896,1716448941
59772,0.14534011188459126,1716448972
59779,0.1453415032543402,1716449116
59780,0.14521337819119684,1716449120
59784,0.14521338125275665,1716449155
59787,0.14521338370887255,1716449190
59797,0.14603734517869257,1716449390
59853,0.1462778669593714,1716450024
59864,0.14624834204547135,1716450139
59870,0.1483637810582773,1716450282
59887,0.1474001207067822,1716450474
59891,0.14711247510926873,1716450518
59900,0.14718072760391426,1716450662
59909,0.15573811422858322,1716450788
59926,0.16048455071455384,1716450998
59934,0.18519562749817534,1716451112
59941,0.18536468911254744,1716451225
59942,0.1853815995162109,1716451258
59953,0.18511844927447568,1716451498
59962,0.18488164342118846,1716451597
59967,0.184668336890006,1716451715
59973,0.18465667422431795,1716451758
59975,0.1846404505161337,1716451788
59980,0.18454232771704548,1716451820
59981,0.18450991332680006,1716451838
59986,0.18456200280216484,1716451897
60056,0.18460662416266335,1716452869
60115,0.18460342755392392,1716454328
60166,0.18460407683289043,1716456076
60236,0.18457941142527579,1716457881
60239,0.18456621568463022,1716458035
60287,0.18465297913658082,1716459117
60312,0.18465295900640608,1716459481
60330,0.1846377353528106,1716460078
60333,0.18460606778378,1716460206
60362,0.1846064527207208,1716460887
60500,0.18467410945206647,1716463188
60520,0.18465602893689553,1716463680
60524,0.18465356006892716,1716463766
60541,0.18445994498585866,1716464112
60557,0.18443493390220236,1716464545
60563,0.18443493390220236,1716464606
60578,0.18421976219964592,1716465185
60729,0.1842190022593778,1716468463
60785,0.1841965723670454,1716469594
60792,0.18426332769527778,1716470204
60809,0.18426377373081376,1716470541
60817,0.18426351243671354,1716470728
60846,0.18422496467876265,1716472458
60869,0.18422989123755007,1716472738
60870,0.1842297071789273,1716472750
60899,0.18411164762755067,1716473233
60900,0.18411149707322763,1716473238
60903,0.18409822026318126,1716473255
60954,0.18412353204297333,1716474734
60998,0.18411121919626774,1716476712
61001,0.18411182252786162,1716476981
61043,0.18410604401861852,1716478100
61078,0.18408234214384184,1716479361
61209,0.18404922152829842,1716484269
61319,0.18404979514466666,1716487573
61337,0.18406054055892399,1716488147
61400,0.18401974601898285,1716490885
61420,0.18522721307840467,1716491807
61468,0.18522724714969524,1716493370
61533,0.18527495255710227,1716495012
